"fecha","provincia","codigo_indec_provincia","departamento","codigo_indec_departamento","localidad","codigo_indec_localidad","origen_financiamiento","tipo","ultima_actualizacion","total","positivos"
"2020-07-06","CABA","02","COMUNA 02","002","RECOLETA","010","Público","Universitario público","2020-08-14","522","250"
"2020-07-06","Río Negro","62","25 de Mayo","091","LOS MENUCOS","060","Público","Provincial","2020-08-14","1",
"2020-07-06","Buenos Aires","06","La Matanza","427","ISIDRO CASANOVA","010","Público","Provincial","2020-08-14","68","43"
"2020-07-06","Buenos Aires","06","Escobar","252","MAQUINISTA F. SAVIO ESTE","010","Público","Provincial","2020-08-14","9","1"
"2020-07-06","Buenos Aires","06","José C. Paz","412","JOSE C. PAZ","010","Público","Municipal","2020-08-14","33","9"
"2020-07-06","Córdoba","14","Capital","014","CORDOBA","010","Privado","Privado","2020-08-14","13","1"
"2020-07-06","La Pampa","42","Maracó","105","GENERAL PICO","030","Público","Provincial","2020-08-14","4",
"2020-07-06","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-08-14","193","36"
"2020-07-06","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Público","Provincial","2020-08-14","22","5"
"2020-07-06","CABA","02","COMUNA 15","015","AGRONOMIA","010","Público","Universitario público","2020-08-14","3",
"2020-07-06","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-08-14","91","1"
"2020-07-06","CABA","02","COMUNA 15","015","VILLA CRESPO","010","Privado","Privado","2020-08-14","318","82"
"2020-07-06","Buenos Aires","06","Tandil","791","TANDIL","050","Público","Universitario público","2020-08-14","7",
"2020-07-06","Chubut","26","Escalante","021","COMODORO RIVADAVIA","030","Público","Provincial","2020-08-14","21","5"
"2020-07-06","CABA","02","COMUNA 04","004","BARRACAS","010","Público","Municipal","2020-08-14","161","71"
"2020-07-06","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-08-14","5",
"2020-07-06","CABA","02","COMUNA 02","002","RECOLETA","010","Privado","Privado","2020-08-14","549","267"
"2020-07-06","Chubut","26","Rawson","077","TRELEW","040","Público","Provincial","2020-08-14","23",
"2020-07-06","Buenos Aires","06","Coronel de Marina L. Rosales","182","PUNTA ALTA","030","Público","Municipal","2020-08-14","1",
"2020-07-06","Corrientes","18","Capital","021","CORRIENTES","020","Público","Provincial","2020-08-14","6","1"
"2020-07-06","Entre Ríos","30","Diamante","021","VILLA LIBERTADOR SAN MARTIN","150","Privado","Privado","2020-08-14","12",
"2020-07-06","Chaco","22","San Fernando","140","RESISTENCIA","060","Privado","Privado","2020-08-14","53","3"
"2020-07-06","Buenos Aires","06","Bahía Blanca","056","BAHIA BLANCA","010","Público","Municipal","2020-08-14","5","1"
"2020-07-06","CABA","02","COMUNA 06","006","CABALLITO","010","Público","Municipal","2020-08-14","137","57"
"2020-07-06","Chaco","22","Comandante Fernández","021","PRESIDENCIA ROQUE SAENZ PENA","010","Público","Provincial","2020-08-14","45","6"
"2020-07-06","Río Negro","62","General Roca","042","CATRIEL","360","Público","Provincial","2020-08-14","1",
"2020-07-06","CABA","02","COMUNA 03","003","BALVANERA","010","Privado","Obra social","2020-08-14","20","8"
"2020-07-06","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-08-14","107",
"2020-07-06","Neuquén","58","Confluencia","035","NEUQUEN","070","Privado","Privado","2020-08-14","7","4"
"2020-07-06","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Público","Provincial","2020-08-14","47","1"
"2020-07-06","Río Negro","62","General Roca","042","CIPOLLETTI","400","Público","Provincial","2020-08-14","1",
"2020-07-06","Buenos Aires","06","Baradero","070","BARADERO","010","Público","Municipal","2020-08-14","1",
"2020-07-06","Río Negro","62","General Roca","042","GENERAL ROCA","450","Privado","Privado","2020-08-14","2",
"2020-07-06","CABA","02","COMUNA 03","003","BALVANERA","010","Privado","Privado","2020-08-14","40","18"
"2020-07-06","Buenos Aires","06","Escobar","252","GARIN","010","Público","Municipal","2020-08-14","34","8"
"2020-07-06","Chubut","26","Escalante","021","COMODORO RIVADAVIA","030","Privado","Privado","2020-08-14","1",
"2020-07-06","Buenos Aires","06","Florencio Varela","274","FLORENCIO VARELA","010","Privado","Mixta","2020-08-14","293","164"
"2020-07-06","Mendoza","50","San Rafael","105","SAN RAFAEL  (CIUDAD DE SAN RAFAEL)","210","Público","Provincial","2020-08-14","5",
"2020-07-06","Buenos Aires","06","Malvinas Argentinas","515","PABLO NOGUES","060","Público","Municipal","2020-08-14","193","108"
"2020-07-06","CABA","02","COMUNA 03","003","BALVANERA","010","Público","Municipal","2020-08-14","82","30"
"2020-07-06","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Público","Provincial","2020-08-14","7","1"
"2020-07-06","CABA","02","COMUNA 03","003","SAN CRISTOBAL","010","Privado","Privado","2020-08-14","14","2"
"2020-07-06","Buenos Aires","06","Morón","568","MORON","010","Privado","Privado","2020-08-14","1",
"2020-07-06","Buenos Aires","06","Presidente Perón","648","GUERNICA","010","Privado","Privado","2020-08-14","1","1"
"2020-07-06","Buenos Aires","06","Azul","049","AZUL","020","Público","Provincial","2020-08-14","41","5"
"2020-07-06","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Privado","Privado","2020-08-14","6","6"
"2020-07-06","Buenos Aires","06","La Matanza","427","RAMOS MEJIA","010","Privado","Privado","2020-08-14","27","17"
"2020-07-06","Chubut","26","Rawson","077","TRELEW","040","Privado","Privado","2020-08-14","1",
"2020-07-07","Santa Cruz","78","Deseado","014","CALETA OLIVIA","010","Público","Provincial","2020-08-14","6",
"2020-07-07","Río Negro","62","General Roca","042","GENERAL ROCA","450","Privado","Privado","2020-08-14","3","2"
"2020-07-07","Buenos Aires","06","Escobar","252","MATHEU","010","Público","Municipal","2020-08-14","1",
"2020-07-07","La Rioja","46","Chilecito ","042","CHILECITO","010","Público","Provincial","2020-08-14","13",
"2020-07-07","Mendoza","50","Capital","007","3A. SECCION","010","Público","Provincial","2020-08-14","45","6"
"2020-07-07","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-08-14","136","16"
"2020-07-07","Chubut","26","Rawson","077","TRELEW","040","Público","Provincial","2020-08-14","13",
"2020-07-07","CABA","02","COMUNA 01","001","SAN TELMO","010","Privado","Privado","2020-08-14","1","1"
"2020-07-07","CABA","02","COMUNA 06","006","CABALLITO","010","Público","FFAA/Seguridad","2020-08-14","30","14"
"2020-07-07","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Provincial","2020-08-14","1",
"2020-07-07","Buenos Aires","06","Escobar","252","GARIN","010","Público","Municipal","2020-08-14","46","3"
"2020-07-07","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Municipal","2020-08-14","205","16"
"2020-07-07","Catamarca","10","Capital","049","SAN FERNANDO DEL VALLE DE CATAMARCA","030","Público","Provincial","2020-08-14","45","22"
"2020-07-07","Jujuy","38","San Pedro","063","LA ESPERANZA","070","Público","Provincial","2020-08-14","2",
"2020-07-07","Entre Ríos","30","Paraná","084","PARANA","160","Público","Provincial","2020-08-14","60","19"
"2020-07-07","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Privado","Privado","2020-08-14","4","4"
"2020-07-07","Chaco","22","San Fernando","140","RESISTENCIA","060","Privado","Privado","2020-08-14","19","3"
"2020-07-07","CABA","02","COMUNA 02","002","RECOLETA","010","Privado","Privado","2020-08-14","773","428"
"2020-07-07","CABA","02","COMUNA 06","006","CABALLITO","010","Público","Municipal","2020-08-14","163","78"
"2020-07-07","Buenos Aires","06","La Plata","441","LA PLATA","030","Público","Provincial","2020-08-14","470","139"
"2020-07-07","CABA","02","COMUNA 06","006","CABALLITO","010","Privado","Privado","2020-08-14","19","19"
"2020-07-07","Mendoza","50","Godoy Cruz","021","GODOY CRUZ","010","Público","Provincial","2020-08-14","42","6"
"2020-07-07","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-08-14","61",
"2020-07-07","Buenos Aires","06","Pergamino","623","PERGAMINO","100","Público","Nacional","2020-08-14","27","22"
"2020-07-07","Chaco","22","San Fernando","140","RESISTENCIA","060","Público","Provincial","2020-08-14","285","50"
"2020-07-07","Buenos Aires","06","La Matanza","427","RAMOS MEJIA","010","Privado","Privado","2020-08-14","28","25"
"2020-07-07","CABA","02","COMUNA 01","001","RETIRO","010","Privado","Privado","2020-08-14","91","54"
"2020-07-07","Buenos Aires","06","Azul","049","AZUL","020","Público","Municipal","2020-08-14","1","1"
"2020-07-07","Córdoba","14","Capital","014","CORDOBA","010","Público","Municipal","2020-08-14","1",
"2020-07-07","CABA","02","COMUNA 02","002","RECOLETA","010","Público","Universitario público","2020-08-14","440","261"
"2020-07-07","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Privado","Privado","2020-08-14","16",
"2020-07-07","San Luis","74","La Capital","056","SAN LUIS","150","Público","Provincial","2020-08-14","8",
"2020-07-07","Buenos Aires","06","Quilmes","658","BERNAL","010","Público","Nacional","2020-08-14","125","87"
"2020-07-07","CABA","02","COMUNA 09","009","LINIERS","010","Público","Municipal","2020-08-14","5",
"2020-07-07","Buenos Aires","06","La Plata","441","LA PLATA","030","Público","Universitario público","2020-08-14","289","129"
"2020-07-07","Buenos Aires","06","Mercedes","532","MERCEDES","020","Público","Provincial","2020-08-14","24","11"
"2020-07-07","La Rioja","46","Sanagasta","126","VILLA SANAGASTA","010","Público","Provincial","2020-08-14","7",
"2020-07-07","Buenos Aires","06","General San Martín","371","GENERAL SAN MARTÍN","010","Público","Provincial","2020-08-14","38","10"
"2020-07-07","Buenos Aires","06","Quilmes","658","QUILMES OESTE","010","Privado","Privado","2020-08-14","31","21"
"2020-07-07","Buenos Aires","06","Vicente López","861","OLIVOS","010","Privado","Privado","2020-08-14","17","7"
"2020-07-07","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Público","Provincial","2020-08-14","7",
"2020-07-07","Buenos Aires","06","Baradero","070","BARADERO","010","Público","Municipal","2020-08-14","1",
"2020-07-07","Chubut","26","Biedma","007","PUERTO MADRYN","020","Privado","Privado","2020-08-14","23",
"2020-07-07","Río Negro","62","Bariloche","021","SAN CARLOS DE BARILOCHE","060","Público","Provincial","2020-08-14","26","5"
"2020-07-07","Río Negro","62","General Roca","042","CIPOLLETTI","400","Público","Provincial","2020-08-14","3",
"2020-07-07","CABA","02","COMUNA 03","003","BALVANERA","010","Privado","Obra social","2020-08-14","36","15"
"2020-07-07","CABA","02","COMUNA 03","003","SAN CRISTOBAL","010","Privado","Privado","2020-08-14","20",
"2020-07-07","Río Negro","62","General Roca","042","ALLEN","010","Público","Provincial","2020-08-14","3","1"
"2020-07-07","Buenos Aires","06","Olavarría","595","OLAVARRIA","070","Público","Municipal","2020-08-14","15","9"
"2020-07-07","Buenos Aires","06","Lanús","434","VALENTIN ALSINA","010","Público","Provincial","2020-08-14","34","13"
"2020-07-07","Buenos Aires","06","Lanús","434","LANUS ESTE","010","Público","Provincial","2020-08-14","1",
"2020-07-07","Mendoza","50","Capital","007","7A. SECCION","010","Público","Provincial","2020-08-14","44","12"
"2020-07-07","Mendoza","50","San Rafael","105","SAN RAFAEL  (CIUDAD DE SAN RAFAEL)","210","Público","Provincial","2020-08-14","7",
"2020-07-07","CABA","02","COMUNA 11","011","VILLA DEL PARQUE","010","Privado","Privado","2020-08-14","5","4"
"2020-07-07","Santa Fe","82","General López","042","VENADO TUERTO","290","Privado","Privado","2020-08-14","91","2"
"2020-07-07","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-08-14","88","16"
"2020-07-07","Río Negro","62","General Roca","042","VILLA REGINA","560","Público","Provincial","2020-08-14","4",
"2020-07-07","Buenos Aires","06","La Plata","441","LA PLATA","030","Público","Nacional","2020-08-14","16","16"
"2020-07-07","Chubut","26","Escalante","021","COMODORO RIVADAVIA","030","Público","Provincial","2020-08-14","54","10"
"2020-07-07","Buenos Aires","06","Morón","568","VILLA SARMIENTO","010","Público","Nacional","2020-08-14","312","155"
"2020-07-07","Chubut","26","Escalante","021","BARRIO CALETA OLIVARES","030","Privado","Privado","2020-08-14","1",
"2020-07-07","La Rioja","46","Chamical ","035","CHAMICAL","010","Público","Provincial","2020-08-14","2",
"2020-07-07","CABA","02","COMUNA 07","007","FLORES","010","Privado","Privado","2020-08-14","198","90"
"2020-07-07","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Público","Nacional","2020-08-14","67","10"
"2020-07-07","CABA","02","COMUNA 04","004","PARQUE PATRICIOS","010","Público","FFAA/Seguridad","2020-08-14","82","61"
"2020-07-07","CABA","02","COMUNA 03","003","BALVANERA","010","Público","Municipal","2020-08-14","81","42"
"2020-07-07","Mendoza","50","Guaymallén","028","GUAYMALLEN","020","Público","Provincial","2020-08-14","20","3"
"2020-07-07","Río Negro","62","General Roca","042","CINCO SALTOS","390","Público","Provincial","2020-08-14","1",
"2020-07-07","La Rioja","46","Capital","014","LA RIOJA","010","Público","Provincial","2020-08-14","95","7"
"2020-07-07","San Juan","70","Capital","028","SAN JUAN","010","Público","Provincial","2020-08-14","6","1"
"2020-07-07","La Pampa","42","Maracó","105","GENERAL PICO","030","Público","Provincial","2020-08-14","3",
"2020-07-07","Mendoza","50","Capital","007","1A. SECCION","010","Privado","Privado","2020-08-14","32",
"2020-07-07","CABA","02","COMUNA 05","005","ALMAGRO","010","Privado","Privado","2020-08-14","428","144"
"2020-07-07","Buenos Aires","06","Zárate ","882","ZARATE","050","Público","Provincial","2020-08-14","1",
"2020-07-07","CABA","02","COMUNA 04","004","BARRACAS","010","Privado","Privado","2020-08-14","21","15"
"2020-07-07","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Provincial","2020-08-14","36","1"
"2020-07-07","CABA","02","COMUNA 13","013","BELGRANO","010","Privado","Privado","2020-08-14","8","2"
"2020-07-07","Río Negro","62","General Roca","042","VILLA MANZANO","550","Público","Provincial","2020-08-14","1",
"2020-07-07","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-08-14","6",
"2020-07-07","CABA","02","COMUNA 07","007","FLORES","010","Público","Municipal","2020-08-14","71","21"
"2020-07-07","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Público","Provincial","2020-08-14","131","8"
"2020-07-07","Buenos Aires","06","Escobar","252","MAQUINISTA F. SAVIO ESTE","010","Público","Provincial","2020-08-14","1",
"2020-07-07","CABA","02","COMUNA 01","001","CONSTITUCION","010","Privado","Privado","2020-08-14","2",
"2020-07-07","Corrientes","18","Capital","021","CORRIENTES","020","Público","Provincial","2020-08-14","21","4"
"2020-07-07","Córdoba","14","Punilla","091","LA FALDA","120","Público","Municipal","2020-08-14","2","2"
"2020-07-07","CABA","02","COMUNA 08","008","VILLA SOLDATI","010","Público","Municipal","2020-08-14","1","1"
"2020-07-07","Salta","66","Capital","028","SALTA","050","Privado","Privado","2020-08-14","219","19"
"2020-07-07","Córdoba","14","General San Martín","042","VILLA MARIA","170","Privado","Privado","2020-08-14","1",
"2020-07-07","La Pampa","42","Capital","021","SANTA ROSA","020","Público","Provincial","2020-08-14","6",
"2020-07-07","Buenos Aires","06","Malvinas Argentinas","515","PABLO NOGUES","060","Público","Municipal","2020-08-14","349","123"
"2020-07-07","Jujuy","38","Dr. Manuel Belgrano","021","SAN SALVADOR DE JUJUY","060","Público","Provincial","2020-08-14","258","9"
"2020-07-07","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Provincial","2020-08-14","4",
"2020-07-07","Buenos Aires","06","Merlo","539","SAN ANTONIO DE PADUA","010","Público","Municipal","2020-08-14","51","13"
"2020-07-07","Buenos Aires","06","Azul","049","AZUL","020","Público","Provincial","2020-08-14","32","3"
"2020-07-07","Buenos Aires","06","José C. Paz","412","JOSE C. PAZ","010","Público","Municipal","2020-08-14","5","5"
"2020-07-07","CABA","02","COMUNA 12","012","COGHLAN","010","Público","Municipal","2020-08-14","1",
"2020-07-07","Buenos Aires","06","Hurlingham","408","HURLINGHAM","010","Público","Nacional","2020-08-14","128","14"
"2020-07-07","CABA","02","COMUNA 04","004","PARQUE PATRICIOS","010","Privado","Privado","2020-08-14","77","31"
"2020-07-07","Misiones","54","Capital","028","POSADAS (MUNICIPIO DE POSADAS)","030","Público","Provincial","2020-08-14","63",
"2020-07-07","Chubut","26","Biedma","007","PUERTO MADRYN","020","Público","Provincial","2020-08-14","1",
"2020-07-07","Buenos Aires","06","General Pueyrredón","357","MAR DEL PLATA","110","Público","Provincial","2020-08-14","3",
"2020-07-07","Buenos Aires","06","Tigre","805","TIGRE","010","Público","Municipal","2020-08-14","1",
"2020-07-07","Buenos Aires","06","Junín","413","JUNIN","050","Público","Provincial","2020-08-14","56","10"
"2020-07-07","Chaco","22","Bermejo","014","LA LEONESA","030","Público","Provincial","2020-08-14","1",
