residencia_provincia_nombre,residencia_departamento_nombre,sepi_apertura,n,max_fecha_diagnostico,max_fecha_inicio_sintomas,count_fecha_diagnostico,confirmados,descartados,sospechosos,fallecidos,tests,sin.clasificar,letalidad.min.porc,letalidad.max.porc,positividad.porc,internados,internados.porc,cuidado.intensivo,cuidado.intensivo.porc,respirador,respirador.porc,dias.diagnostico,dias.apertura,dias.cuidado.intensivo,dias.fallecimiento,dias.inicio,confirmados.inc,confirmados.rate,fallecidos.inc,tests.inc,tests.rate,sospechosos.inc
Buenos Aires,Bahía Blanca,13,23,2020-03-28,2020-03-26,9,8,15,0,0,21,0,0,0,0.381,3,0.375,0,0,0,0,5.4,3.8,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,14,47,2020-04-05,2020-04-03,16,12,34,1,1,44,0,0.077,0.083,0.273,6,0.5,1,0.083,1,0.083,5.1,3.7,9,44,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,15,83,2020-04-16,2020-04-11,23,17,64,2,1,79,0,0.053,0.059,0.215,9,0.529,1,0.059,1,0.059,4.9,3.3,9,44,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,16,187,2020-04-19,2020-04-16,29,27,158,2,1,181,0,0.034,0.037,0.149,10,0.37,1,0.037,1,0.037,5,3.8,9,44,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,17,322,2020-04-27,2020-04-24,36,32,287,3,2,315,0,0.057,0.062,0.102,11,0.344,2,0.062,1,0.031,4.8,3.8,7.5,36,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,18,390,2020-05-28,2020-04-30,44,35,350,5,2,381,0,0.05,0.057,0.092,11,0.314,2,0.057,1,0.029,5.5,4.6,7.5,36,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,19,446,2020-05-28,2020-05-08,51,37,404,5,2,437,0,0.048,0.054,0.085,11,0.297,2,0.054,1,0.027,5.3,4.4,7.5,36,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,20,495,2020-05-30,2020-05-15,58,41,449,5,2,486,0,0.043,0.049,0.084,12,0.293,2,0.049,1,0.024,5,4.2,7.5,36,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,21,568,2020-05-30,2020-05-23,67,59,502,7,2,557,0,0.03,0.034,0.106,13,0.22,2,0.034,1,0.017,5.5,4.8,7.5,36,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,22,617,2020-06-01,2020-06-16,72,59,548,10,2,603,0,0.029,0.034,0.098,13,0.22,2,0.034,1,0.017,5.5,4.8,7.5,36,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,23,682,2020-06-24,2020-06-16,80,70,600,12,3,666,0,0.037,0.043,0.105,16,0.229,2,0.029,1,0.014,6.1,5.4,7.5,33,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,24,750,2020-06-24,2020-06-16,89,71,666,13,3,733,0,0.036,0.042,0.097,17,0.239,3,0.042,2,0.028,6,5.3,7.7,33,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,25,834,2020-06-24,2020-06-20,95,81,738,15,3,815,0,0.031,0.037,0.099,21,0.259,3,0.037,2,0.025,5.4,4.8,7.7,33,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,26,949,2020-07-01,2020-06-27,100,93,833,23,3,922,0,0.026,0.032,0.101,25,0.269,3,0.032,2,0.022,5.4,4.7,7.7,33,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,27,1132,2020-07-25,2020-07-11,110,150,940,42,4,1086,0,0.021,0.027,0.138,41,0.273,6,0.04,5,0.033,5.2,4.4,9.5,28.5,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,28,1445,2020-07-25,2020-07-11,117,229,1145,71,6,1369,0,0.02,0.026,0.167,58,0.253,7,0.031,6,0.026,5,4.2,8.3,21.2,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,29,1824,2020-07-25,2020-07-18,125,325,1344,155,7,1664,0,0.015,0.022,0.195,70,0.215,8,0.025,7,0.022,4.9,4.2,7.9,18.9,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,30,2225,2020-07-27,2020-07-24,129,430,1573,222,7,1998,0,0.011,0.016,0.215,87,0.202,8,0.019,7,0.016,4.9,4.8,7.9,18.9,19,NA,NA,NA,NA,NA,NA
Buenos Aires,Bahía Blanca,31,2303,2020-07-27,2020-07-28,129,438,1592,273,7,2025,0,0.01,0.016,0.216,87,0.199,8,0.018,7,0.016,4.9,4.8,7.9,18.9,20,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,24,89,2020-06-15,2020-06-12,50,1,88,0,0,84,0,0,0,0.012,0,0,0,0,0,0,3,2,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,25,102,2020-06-20,2020-06-19,55,1,101,0,0,97,0,0,0,0.01,0,0,0,0,0,0,3,2,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,26,108,2020-07-03,2020-06-27,59,1,107,0,0,103,0,0,0,0.01,0,0,0,0,0,0,3,2,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,27,125,2020-07-06,2020-07-03,64,4,121,0,0,120,0,0,0,0.033,0,0,0,0,0,0,2.5,1.5,NaN,NaN,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,28,142,2020-07-19,2020-07-10,71,8,134,0,0,136,0,0,0,0.059,0,0,0,0,0,0,1.8,1.2,NaN,NaN,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,29,181,2020-07-27,2020-07-17,77,14,167,0,0,175,0,0,0,0.08,0,0,0,0,0,0,3.4,1.6,NaN,NaN,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,30,208,2020-07-27,2020-07-23,83,18,189,1,0,201,0,0,0,0.09,0,0,0,0,0,0,3.6,1.4,NaN,NaN,19,NA,NA,NA,NA,NA,NA
Buenos Aires,Balcarce,31,217,2020-07-27,2020-07-27,83,18,191,8,0,203,0,0,0,0.089,0,0,0,0,0,0,3.6,1.4,NaN,NaN,20,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,20,31,2020-06-17,2020-05-15,20,3,28,0,0,31,0,0,0,0.097,1,0.333,0,0,0,0,14.7,2.7,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,21,44,2020-06-17,2020-05-21,27,5,39,0,0,44,0,0,0,0.114,1,0.2,0,0,0,0,11.6,3.8,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,22,50,2020-06-20,2020-05-25,31,8,42,0,0,50,0,0,0,0.16,2,0.25,0,0,0,0,13.9,4.6,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,23,66,2020-06-20,2020-06-05,37,14,52,0,1,66,0,0.071,0.071,0.212,4,0.286,1,0.071,0,0,10,3.5,6,3,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,24,109,2020-06-20,2020-06-12,41,24,83,2,1,107,0,0.038,0.042,0.224,5,0.208,1,0.042,0,0,8.2,3.3,6,3,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,25,153,2020-06-23,2020-06-20,46,37,113,3,1,150,0,0.025,0.027,0.247,5,0.135,1,0.027,0,0,7.1,3.3,6,3,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,26,200,2020-06-29,2020-06-24,52,42,153,5,2,195,0,0.043,0.048,0.215,5,0.119,1,0.024,0,0,6.6,3.2,6,6,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,27,249,2020-07-18,2020-07-04,59,67,176,6,4,243,0,0.055,0.06,0.276,5,0.075,1,0.015,0,0,6,2.8,6,10.5,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,28,347,2020-07-22,2020-07-16,70,121,215,11,6,336,0,0.045,0.05,0.36,8,0.066,1,0.008,0,0,5.9,2.6,6,10.5,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,29,464,2020-07-25,2020-07-18,74,176,256,32,12,432,0,0.058,0.068,0.407,8,0.045,1,0.006,0,0,6.4,2.8,6,11.2,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,30,519,2020-07-27,2020-07-24,77,190,281,48,12,471,0,0.05,0.063,0.403,10,0.053,1,0.005,0,0,6.4,2.9,6,11.2,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Baradero,31,537,2020-07-27,2020-07-26,78,191,282,64,12,473,0,0.047,0.063,0.404,10,0.052,1,0.005,0,0,6.4,2.9,6,11.2,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Benito Juárez,27,63,2020-07-04,2020-07-03,33,1,61,1,0,62,0,0,0,0.016,0,0,0,0,0,0,3,3,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Benito Juárez,28,72,2020-07-09,2020-07-06,36,1,70,1,0,71,0,0,0,0.014,0,0,0,0,0,0,3,3,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Benito Juárez,29,80,2020-07-18,2020-07-15,40,2,76,2,0,78,0,0,0,0.026,1,0.5,0,0,0,0,3,3,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Benito Juárez,30,93,2020-07-26,2020-07-24,45,5,86,2,0,91,0,0,0,0.055,1,0.2,0,0,0,0,2.2,2,NaN,NaN,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Benito Juárez,31,94,2020-07-27,2020-07-24,46,5,87,2,0,92,0,0,0,0.054,1,0.2,0,0,0,0,2.2,2,NaN,NaN,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,12,11,2020-04-02,2020-03-17,7,2,9,0,0,10,0,0,0,0.2,1,0.5,0,0,0,0,4.5,2.5,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,13,24,2020-04-07,2020-03-26,12,4,20,0,0,21,0,0,0,0.19,3,0.75,0,0,0,0,6,3.2,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,14,53,2020-04-13,2020-04-03,20,5,48,0,0,50,0,0,0,0.1,4,0.8,0,0,0,0,5.8,2.8,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,15,102,2020-04-21,2020-04-09,29,7,94,1,1,97,0,0.125,0.143,0.072,5,0.714,1,0.143,0,0,6.3,3.3,12,39,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,16,170,2020-07-01,2020-04-17,39,14,155,1,2,165,0,0.133,0.143,0.085,11,0.786,1,0.071,0,0,8.1,5.8,12,42.5,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,17,310,2020-07-28,2020-04-24,50,30,279,1,2,305,0,0.065,0.067,0.098,19,0.633,1,0.033,0,0,11.2,5.6,12,42.5,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,18,409,2020-07-28,2020-05-01,59,38,369,2,3,403,0,0.075,0.079,0.094,24,0.632,1,0.026,0,0,10.8,4.9,12,30,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,19,512,2020-07-28,2020-05-08,68,55,454,3,4,505,0,0.069,0.073,0.109,29,0.527,1,0.018,0,0,11.8,4.3,12,30,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,20,657,2020-07-28,2020-05-15,75,65,584,8,4,645,0,0.055,0.062,0.101,35,0.538,1,0.015,0,0,12.5,4,12,30,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,21,846,2020-07-28,2020-06-11,86,105,726,15,5,827,0,0.042,0.048,0.127,49,0.467,2,0.019,0,0,9.8,3.3,9,27.2,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,22,1141,2020-07-28,2020-06-11,94,173,950,18,7,1119,0,0.037,0.04,0.155,74,0.428,6,0.035,1,0.006,8.7,3.6,4.7,24.7,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,23,1466,2020-07-28,2020-07-14,102,247,1187,32,9,1430,0,0.032,0.036,0.173,96,0.389,9,0.036,3,0.012,7.4,3.5,4.2,23.6,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,24,1883,2020-07-28,2020-07-14,114,361,1470,52,12,1827,0,0.029,0.033,0.198,140,0.388,11,0.03,5,0.014,7,3.4,4.8,20.5,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,25,2342,2020-07-28,2020-07-14,121,532,1744,66,16,2272,0,0.027,0.03,0.234,178,0.335,14,0.026,6,0.011,6.4,3.2,4.3,18,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,26,3028,2020-07-28,2020-07-14,124,841,2070,117,23,2907,0,0.024,0.027,0.289,236,0.281,24,0.029,10,0.012,6.3,3.1,3.9,15.3,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,27,3878,2020-07-28,2020-07-17,127,1217,2470,191,31,3682,0,0.022,0.025,0.331,289,0.237,36,0.03,14,0.012,6.2,3.1,4,13.6,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,28,4845,2020-07-28,2020-07-19,129,1697,2899,249,34,4591,0,0.017,0.02,0.37,330,0.194,38,0.022,14,0.008,6,3.2,4.1,13.3,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,29,5915,2020-07-28,2020-07-26,130,2277,3315,323,41,5586,0,0.016,0.018,0.408,374,0.164,40,0.018,14,0.006,6.2,3.3,4.3,13.3,19,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,30,7372,2020-07-28,2020-07-26,130,2879,3769,724,45,6642,0,0.012,0.016,0.433,401,0.139,42,0.015,15,0.005,6.1,3.3,4.2,12.5,20,NA,NA,NA,NA,NA,NA
Buenos Aires,Berazategui,31,7927,2020-07-28,2020-07-28,130,2958,3844,1125,45,6796,0,0.011,0.015,0.435,403,0.136,43,0.015,16,0.005,6.1,3.3,4.1,12.5,21,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,15,19,2020-04-14,2020-04-09,11,1,18,0,0,17,0,0,0,0.059,1,1,0,0,0,0,1,3,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,16,52,2020-04-20,2020-04-17,17,3,49,0,0,50,0,0,0,0.06,1,0.333,0,0,0,0,3.3,3,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,17,91,2020-05-07,2020-04-25,27,3,88,0,0,89,0,0,0,0.034,1,0.333,0,0,0,0,3.3,3,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,18,122,2020-05-07,2020-05-02,33,3,119,0,0,120,0,0,0,0.025,1,0.333,0,0,0,0,3.3,3,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,19,150,2020-05-12,2020-05-08,38,3,147,0,0,148,0,0,0,0.02,1,0.333,0,0,0,0,3.3,3,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,20,191,2020-05-18,2020-05-15,44,4,187,0,0,189,0,0,0,0.021,1,0.25,0,0,0,0,3,2.5,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,21,250,2020-07-20,2020-05-23,54,11,239,0,0,248,0,0,0,0.044,4,0.364,1,0.091,0,0,8.8,2.1,2,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,22,330,2020-07-20,2020-05-29,62,18,312,0,0,328,0,0,0,0.055,7,0.389,1,0.056,0,0,8.8,1.8,2,NaN,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,23,508,2020-07-20,2020-06-08,71,54,451,3,0,503,0,0,0,0.107,8,0.148,1,0.019,0,0,6,2.5,2,NaN,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,24,661,2020-07-20,2020-06-13,77,87,570,4,2,655,0,0.022,0.023,0.133,9,0.103,1,0.011,0,0,5.4,2.5,2,17.5,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,25,852,2020-07-20,2020-06-20,85,139,702,11,2,839,0,0.013,0.014,0.166,11,0.079,1,0.007,0,0,5,2.1,2,17.5,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,26,1194,2020-07-27,2020-06-27,95,221,953,20,5,1172,0,0.021,0.023,0.189,20,0.09,3,0.014,1,0.005,6.1,2.3,2,13.6,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,27,1490,2020-07-27,2020-07-04,103,261,1158,71,6,1417,0,0.018,0.023,0.184,25,0.096,4,0.015,2,0.008,6.4,2.4,1.5,12.3,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,28,1646,2020-07-27,2020-07-11,109,289,1280,77,7,1567,0,0.019,0.024,0.184,27,0.093,5,0.017,2,0.007,6.3,2.5,1.2,10.9,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,29,1891,2020-07-27,2020-07-18,111,354,1414,123,8,1766,0,0.017,0.023,0.2,32,0.09,6,0.017,3,0.008,6.2,2.5,1,9.5,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,30,2134,2020-07-27,2020-07-25,114,441,1533,160,9,1972,0,0.015,0.02,0.224,37,0.084,7,0.016,3,0.007,5.9,2.7,0.9,9.4,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Berisso,31,2227,2020-07-28,2020-07-28,115,447,1540,240,9,1985,0,0.013,0.02,0.225,38,0.085,8,0.018,4,0.009,5.9,2.6,0.9,9.4,19,NA,NA,NA,NA,NA,NA
Buenos Aires,Bolívar,27,153,2020-07-04,2020-07-04,63,1,152,0,0,152,0,0,0,0.007,0,0,0,0,0,0,2,2,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Bolívar,28,189,2020-07-09,2020-07-08,68,5,182,2,0,186,0,0,0,0.027,1,0.2,0,0,0,0,2.7,2.3,NaN,NaN,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Bolívar,29,199,2020-07-18,2020-07-16,74,6,190,3,0,195,0,0,0,0.031,1,0.167,0,0,0,0,2.7,2.3,NaN,NaN,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Bolívar,30,254,2020-07-26,2020-07-24,82,13,238,3,0,250,0,0,0,0.052,2,0.154,0,0,0,0,1.5,1.4,NaN,NaN,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Bolívar,31,263,2020-07-27,2020-07-27,83,13,244,6,0,256,0,0,0,0.051,2,0.154,0,0,0,0,1.5,1.4,NaN,NaN,19,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,12,3,2020-04-02,2020-03-19,3,1,2,0,0,3,0,0,0,0.333,1,1,0,0,0,0,3,0,NaN,NaN,0,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,13,4,2020-04-02,2020-03-26,3,1,3,0,0,3,0,0,0,0.333,1,1,0,0,0,0,3,0,NaN,NaN,1,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,15,6,2020-04-14,2020-04-08,5,2,4,0,0,5,0,0,0,0.4,2,1,0,0,0,0,7,5.5,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,16,10,2020-04-21,2020-04-15,9,2,8,0,0,9,0,0,0,0.222,2,1,0,0,0,0,7,5.5,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,17,14,2020-04-25,2020-04-19,12,3,11,0,0,13,0,0,0,0.231,3,1,0,0,0,0,6.7,5,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,18,39,2020-05-02,2020-05-01,16,3,36,0,0,38,0,0,0,0.079,3,1,0,0,0,0,6.7,5,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,19,47,2020-05-11,2020-05-09,20,3,44,0,0,46,0,0,0,0.065,3,1,0,0,0,0,6.7,5,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,20,61,2020-05-17,2020-05-15,26,3,57,1,0,59,0,0,0,0.051,3,1,0,0,0,0,6.7,5,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,21,69,2020-05-23,2020-05-20,30,3,65,1,0,67,0,0,0,0.045,3,1,0,0,0,0,6.7,5,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,22,74,2020-05-30,2020-05-29,32,3,70,1,0,72,0,0,0,0.042,3,1,0,0,0,0,6.7,5,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,23,83,2020-06-06,2020-06-04,36,3,79,1,0,81,0,0,0,0.037,3,1,0,0,0,0,6.7,5,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,24,95,2020-06-15,2020-06-12,41,3,90,2,0,92,0,0,0,0.033,3,1,0,0,0,0,6.7,5,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,25,108,2020-06-23,2020-06-20,46,5,101,2,0,105,0,0,0,0.048,5,1,0,0,0,0,5.4,3.2,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,26,134,2020-07-10,2020-06-26,54,7,125,2,0,131,0,0,0,0.053,7,1,0,0,0,0,5.4,3.2,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,27,151,2020-07-10,2020-07-03,59,10,139,2,0,148,0,0,0,0.068,8,0.8,0,0,0,0,4.2,2.5,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,28,198,2020-07-13,2020-07-11,66,24,172,2,1,195,0,0.038,0.042,0.123,21,0.875,1,0.042,0,0,3.1,1.9,0,13,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,29,226,2020-07-19,2020-07-17,72,27,195,4,1,221,0,0.032,0.037,0.122,21,0.778,1,0.037,0,0,3.1,1.8,0,13,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,30,240,2020-07-27,2020-07-23,79,28,207,5,1,234,0,0.03,0.036,0.12,21,0.75,1,0.036,0,0,3.2,1.9,0,13,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Bragado,31,249,2020-07-28,2020-07-25,80,30,212,7,1,241,0,0.027,0.033,0.124,21,0.7,1,0.033,0,0,3.2,2,0,13,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,13,3,2020-04-02,2020-03-22,2,1,2,0,0,2,0,0,0,0.5,1,1,0,0,0,0,7,1,NaN,NaN,1,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,14,6,2020-04-05,2020-03-29,4,1,5,0,0,4,0,0,0,0.25,1,1,0,0,0,0,7,1,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,15,14,2020-04-14,2020-04-09,7,4,10,0,0,12,0,0,0,0.333,1,0.25,0,0,0,0,5.2,1.8,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,16,27,2020-04-21,2020-04-18,12,7,20,0,0,25,0,0,0,0.28,1,0.143,0,0,0,0,8.1,5.3,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,17,33,2020-04-28,2020-04-23,15,7,26,0,0,31,0,0,0,0.226,1,0.143,0,0,0,0,8.1,5.3,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,18,44,2020-05-03,2020-04-30,20,8,36,0,0,42,0,0,0,0.19,1,0.125,0,0,0,0,7.9,5.4,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,19,51,2020-05-09,2020-05-06,24,8,43,0,0,49,0,0,0,0.163,1,0.125,0,0,0,0,7.9,5.4,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,20,62,2020-05-19,2020-05-15,29,8,54,0,0,60,0,0,0,0.133,1,0.125,0,0,0,0,7.9,5.4,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,21,80,2020-05-29,2020-05-22,35,8,72,0,0,78,0,0,0,0.103,1,0.125,0,0,0,0,7.9,5.4,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,22,92,2020-06-02,2020-05-27,41,9,83,0,0,90,0,0,0,0.1,2,0.222,0,0,0,0,7.7,5.2,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,23,105,2020-06-09,2020-06-06,46,9,96,0,0,103,0,0,0,0.087,2,0.222,0,0,0,0,7.7,5.2,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,24,120,2020-06-17,2020-06-13,53,11,109,0,0,118,0,0,0,0.093,2,0.182,0,0,0,0,7.5,5.3,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,25,143,2020-06-29,2020-06-19,61,19,124,0,0,141,0,0,0,0.135,6,0.316,1,0.053,0,0,7.2,4.7,1,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,26,190,2020-07-03,2020-06-26,67,42,148,0,1,188,0,0.024,0.024,0.223,13,0.31,1,0.024,0,0,6.3,3.8,1,6,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,27,242,2020-07-08,2020-07-03,72,55,186,1,2,239,0,0.036,0.036,0.23,21,0.382,1,0.018,0,0,6.1,4.1,1,12,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,28,300,2020-07-16,2020-07-10,79,63,235,2,2,296,0,0.031,0.032,0.213,23,0.365,1,0.016,0,0,5.9,3.9,1,12,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,29,348,2020-07-27,2020-07-17,86,74,269,5,2,341,0,0.025,0.027,0.217,31,0.419,1,0.014,0,0,5.7,3.7,1,12,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,30,384,2020-07-27,2020-07-24,92,80,299,5,2,377,0,0.024,0.025,0.212,35,0.438,1,0.013,0,0,5.5,3.6,1,12,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Brandsen,31,408,2020-07-28,2020-07-28,93,82,310,16,2,390,0,0.02,0.024,0.21,36,0.439,1,0.012,0,0,5.5,3.6,1,12,19,NA,NA,NA,NA,NA,NA
Buenos Aires,Campana,13,7,2020-03-29,2020-03-22,6,1,5,1,1,6,0,0.5,1,0.167,1,1,1,1,1,1,8,6,0,8,2,NA,NA,NA,NA,NA,NA
Buenos Aires,Campana,14,25,2020-04-05,2020-04-04,10,3,21,1,3,24,0,0.75,1,0.125,3,1,2,0.667,2,0.667,9.3,8.7,1.5,11,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Campana,15,60,2020-05-13,2020-05-06,21,4,54,2,3,58,0,0.5,0.75,0.069,4,1,2,0.5,2,0.5,9.5,8.5,1.5,11,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Campana,16,100,2020-05-13,2020-05-06,26,5,92,3,3,97,0,0.375,0.6,0.052,5,1,2,0.4,2,0.4,10,9,1.5,11,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Campana,17,141,2020-05-13,2020-06-15,33,7,130,4,3,137,0,0.273,0.429,0.051,6,0.857,2,0.286,2,0.286,8.3,7.5,1.5,11,6,NA,NA,NA,NA,NA,NA
