residencia_provincia_nombre,fecha_apertura,n,max_fecha_diagnostico,max_fecha_inicio_sintomas,count_fecha_diagnostico,confirmados,descartados,sospechosos,fallecidos,tests,sin.clasificar,letalidad.min.porc,letalidad.max.porc,positividad.porc,internados,internados.porc,cuidado.intensivo,cuidado.intensivo.porc,respirador,respirador.porc,dias.diagnostico,dias.apertura,dias.cuidado.intensivo,dias.fallecimiento,dias.inicio,confirmados.inc,confirmados.rate,fallecidos.inc,tests.inc,tests.rate,sospechosos.inc
Tierra del Fuego,2020-09-05,7417,2020-10-08,2020-09-26,199,2466,4693,258,56,6781,0,0.021,0.023,0.364,85,0.034,32,0.013,30,0.012,7.7,37.7,11.2,19,178,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-06,7531,2020-10-08,2020-09-26,199,2527,4737,267,56,6866,0,0.02,0.022,0.368,85,0.034,32,0.013,30,0.012,7.6,37.9,11.2,19,179,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-07,7674,2020-10-08,2020-09-26,202,2593,4804,277,57,6959,0,0.02,0.022,0.373,85,0.033,32,0.012,30,0.012,7.5,38.2,11.2,19,180,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-08,7796,2020-10-08,2020-09-26,202,2656,4861,279,57,7048,0,0.019,0.021,0.377,86,0.032,32,0.012,30,0.011,7.5,38.6,11.2,19,181,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-09,7905,2020-10-08,2020-09-26,202,2684,4940,281,59,7152,0,0.02,0.022,0.375,90,0.034,32,0.012,30,0.011,7.5,39.4,11.2,18.6,182,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-10,8058,2020-10-08,2020-09-26,203,2735,5031,292,60,7278,0,0.02,0.022,0.376,91,0.033,32,0.012,30,0.011,7.4,39.9,11.2,18.4,183,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-11,8262,2020-10-08,2020-09-26,203,2800,5161,301,62,7465,0,0.02,0.022,0.375,92,0.033,33,0.012,31,0.011,7.4,40.2,11.1,18.3,184,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-12,8406,2020-10-08,2020-09-26,204,2853,5251,302,63,7599,0,0.02,0.022,0.375,93,0.033,33,0.012,31,0.011,7.4,40.7,11.1,18.3,185,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-13,8516,2020-10-08,2020-09-26,204,2907,5305,304,64,7691,0,0.02,0.022,0.378,95,0.033,34,0.012,31,0.011,7.4,41.4,11.2,18.2,186,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-14,8637,2020-10-08,2020-09-26,204,2956,5363,318,65,7780,0,0.02,0.022,0.38,96,0.032,34,0.012,31,0.01,7.3,41.9,11.2,18.1,187,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-15,8801,2020-10-08,2020-09-26,204,3008,5467,326,65,7933,0,0.019,0.022,0.379,96,0.032,34,0.011,31,0.01,7.3,42.4,11.2,18.1,188,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-16,8984,2020-10-08,2020-09-26,204,3081,5567,336,65,8092,0,0.019,0.021,0.381,96,0.031,34,0.011,31,0.01,7.3,43.1,11.2,18.1,189,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-17,9152,2020-10-08,2020-09-26,205,3151,5661,340,67,8227,0,0.019,0.021,0.383,99,0.031,34,0.011,31,0.01,7.3,44,11.2,17.9,190,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-18,9345,2020-10-08,2020-09-26,205,3217,5782,346,69,8396,0,0.019,0.021,0.383,102,0.032,36,0.011,33,0.01,7.3,44.8,11.2,18,191,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-19,9586,2020-10-08,2020-09-26,205,3309,5925,352,70,8588,0,0.019,0.021,0.385,103,0.031,36,0.011,33,0.01,7.3,45.3,11.2,17.7,192,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-20,9771,2020-10-08,2020-09-26,205,3399,6010,362,70,8719,0,0.019,0.021,0.39,103,0.03,36,0.011,33,0.01,7.2,46,11.2,17.7,193,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-21,9982,2020-10-08,2020-09-26,205,3493,6124,365,71,8903,0,0.018,0.02,0.392,104,0.03,36,0.01,33,0.009,7.2,46.7,11.2,17.7,194,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-22,10193,2020-10-08,2020-09-26,205,3586,6233,374,72,9060,0,0.018,0.02,0.396,106,0.03,37,0.01,33,0.009,7.2,47.2,10.9,17.5,195,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-23,10438,2020-10-08,2020-09-26,205,3707,6356,375,73,9272,0,0.018,0.02,0.4,107,0.029,37,0.01,33,0.009,7.2,47.9,10.9,17.3,196,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-24,10622,2020-10-08,2020-09-26,205,3790,6412,420,74,9407,0,0.018,0.02,0.403,108,0.028,38,0.01,34,0.009,7.2,48.8,10.9,17.3,197,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-25,10859,2020-10-08,2020-09-26,205,3915,6518,426,74,9607,0,0.017,0.019,0.408,108,0.028,38,0.01,34,0.009,7.2,49.5,10.9,17.3,198,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-26,11061,2020-10-08,2020-09-26,205,4030,6599,432,75,9769,0,0.017,0.019,0.413,110,0.027,38,0.009,34,0.008,7.2,50.1,10.9,17.3,199,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-27,11348,2020-10-08,2020-09-29,205,4177,6718,453,75,10002,0,0.016,0.018,0.418,112,0.027,38,0.009,34,0.008,7.2,50.5,10.9,17.3,200,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-28,11667,2020-10-08,2020-09-29,205,4358,6841,468,75,10278,0,0.016,0.017,0.424,114,0.026,39,0.009,34,0.008,7.1,50.6,10.6,17.3,201,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-29,11995,2020-10-08,2020-09-29,205,4559,6950,486,76,10565,0,0.015,0.017,0.432,116,0.025,40,0.009,35,0.008,7.1,50.7,10.5,17.2,202,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-09-30,12196,2020-10-08,2020-09-29,205,4701,7005,490,78,10734,0,0.015,0.017,0.438,119,0.025,40,0.009,35,0.007,7.1,50.9,10.5,17.1,203,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-01,12513,2020-10-08,2020-10-01,205,4870,7095,548,78,10983,0,0.014,0.016,0.443,119,0.024,40,0.008,35,0.007,7,51.1,10.5,17.1,204,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-02,12886,2020-10-08,2020-10-02,205,5126,7192,568,79,11299,0,0.014,0.015,0.454,122,0.024,42,0.008,36,0.007,7,51,10.4,16.9,205,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-03,13099,2020-10-08,2020-10-03,205,5245,7252,602,80,11463,0,0.014,0.015,0.458,123,0.023,42,0.008,36,0.007,7,51.6,10.4,16.7,206,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-04,13366,2020-10-08,2020-10-03,205,5393,7340,633,82,11691,0,0.014,0.015,0.461,126,0.023,43,0.008,36,0.007,7,52.1,10.4,16.5,207,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-05,13643,2020-10-08,2020-10-05,205,5558,7408,677,83,11908,0,0.013,0.015,0.467,128,0.023,43,0.008,36,0.006,7,52.4,10.4,16.5,208,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-06,13947,2020-10-08,2020-10-05,205,5693,7482,772,83,12081,0,0.013,0.015,0.471,130,0.023,43,0.008,36,0.006,7,53,10.4,16.5,209,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-07,14191,2020-10-08,2020-10-05,205,5818,7544,829,83,12242,0,0.012,0.014,0.475,131,0.023,43,0.007,36,0.006,7.2,53.4,10.4,16.5,210,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-08,14597,2020-10-09,2020-10-06,206,5978,7623,996,83,12444,0,0.012,0.014,0.48,134,0.022,43,0.007,36,0.006,7.2,53.8,10.4,16.5,211,NA,NA,NA,NA,NA,NA
Tierra del Fuego,2020-10-09,14759,2020-10-09,2020-10-07,206,6049,7648,1062,83,12492,0,0.012,0.014,0.484,134,0.022,43,0.007,36,0.006,7.2,54.3,10.4,16.5,212,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-13,15,2020-03-22,2020-03-12,4,2,13,0,1,15,0,0.5,0.5,0.133,1,0.5,1,0.5,0,0,11.5,4.5,3,18,1,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-15,19,2020-03-22,2020-03-12,4,2,17,0,1,18,0,0.5,0.5,0.111,1,0.5,1,0.5,0,0,11.5,6.5,3,18,2,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-16,27,2020-03-22,2020-03-14,5,2,25,0,1,26,0,0.5,0.5,0.077,1,0.5,1,0.5,0,0,11.5,7.5,3,18,3,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-17,36,2020-03-24,2020-03-15,7,3,33,0,1,34,0,0.333,0.333,0.088,1,0.333,1,0.333,0,0,9.7,6.3,3,18,4,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-18,41,2020-03-24,2020-03-17,8,3,38,0,1,39,0,0.333,0.333,0.077,1,0.333,1,0.333,0,0,9.7,7.3,3,18,5,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-19,48,2020-03-25,2020-03-17,9,8,40,0,1,46,0,0.125,0.125,0.174,4,0.5,2,0.25,1,0.125,8.5,5.8,4,18,6,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-20,53,2020-03-25,2020-03-17,9,8,45,0,1,51,0,0.125,0.125,0.157,4,0.5,2,0.25,1,0.125,8.5,6.8,4,18,7,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-21,58,2020-03-25,2020-03-19,9,8,49,1,1,55,0,0.111,0.125,0.145,4,0.5,2,0.25,1,0.125,8.5,7.8,4,18,8,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-22,61,2020-03-26,2020-03-21,10,8,52,1,1,58,0,0.111,0.125,0.138,4,0.5,2,0.25,1,0.125,8.5,8.8,4,18,9,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-23,73,2020-03-28,2020-03-23,12,9,63,1,1,69,0,0.1,0.111,0.13,4,0.444,2,0.222,1,0.111,8.5,9.8,4,18,10,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-24,90,2020-05-12,2020-03-23,14,12,77,1,1,86,0,0.077,0.083,0.14,4,0.333,2,0.167,1,0.083,8.1,9,4,18,11,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-25,110,2020-05-12,2020-03-24,14,14,95,1,1,106,0,0.067,0.071,0.132,4,0.286,2,0.143,1,0.071,7.8,9.4,4,18,12,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-26,145,2020-10-07,2020-03-25,16,17,127,1,3,141,0,0.167,0.176,0.121,6,0.353,4,0.235,2,0.118,22.5,8.9,5,15,13,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-27,154,2020-10-07,2020-03-26,17,17,136,1,3,150,0,0.167,0.176,0.113,6,0.353,4,0.235,2,0.118,22.5,9.9,5,15,14,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-28,172,2020-10-07,2020-03-28,17,17,154,1,3,168,0,0.167,0.176,0.101,6,0.353,4,0.235,2,0.118,22.5,10.9,5,15,15,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-29,188,2020-10-07,2020-03-28,17,18,169,1,4,184,0,0.211,0.222,0.098,7,0.389,4,0.222,2,0.111,21.8,11.7,5,14.2,16,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-30,215,2020-10-07,2020-03-30,19,21,193,1,4,210,0,0.182,0.19,0.1,7,0.333,4,0.19,2,0.095,29.8,11.9,5,14.2,17,NA,NA,NA,NA,NA,NA
Tucumán,2020-03-31,224,2020-10-07,2020-03-30,19,22,201,1,4,219,0,0.174,0.182,0.1,7,0.318,4,0.182,2,0.091,28.4,12.4,5,14.2,18,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-01,246,2020-10-07,2020-04-01,19,23,222,1,4,241,0,0.167,0.174,0.095,7,0.304,4,0.174,2,0.087,27.6,13.3,5,14.2,19,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-02,265,2020-10-07,2020-04-01,19,23,241,1,4,260,0,0.167,0.174,0.088,7,0.304,4,0.174,2,0.087,27.6,14.3,5,14.2,20,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-03,286,2020-10-07,2020-04-02,23,26,259,1,4,281,0,0.148,0.154,0.093,9,0.346,4,0.154,2,0.077,33.1,13.8,5,14.2,21,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-04,303,2020-10-07,2020-04-03,23,27,275,1,4,298,0,0.143,0.148,0.091,9,0.333,4,0.148,2,0.074,32.4,14.9,5,14.2,22,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-05,315,2020-10-07,2020-04-04,24,29,285,1,4,309,0,0.133,0.138,0.094,9,0.31,4,0.138,2,0.069,31.1,15.9,5,14.2,23,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-06,340,2020-10-07,2020-04-05,26,31,308,1,4,334,0,0.125,0.129,0.093,9,0.29,4,0.129,2,0.065,35.4,16.3,5,14.2,24,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-07,362,2020-10-07,2020-04-07,26,32,329,1,4,356,0,0.121,0.125,0.09,9,0.281,4,0.125,2,0.062,34.9,17.4,5,14.2,25,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-08,395,2020-10-07,2020-04-07,29,33,361,1,4,389,0,0.118,0.121,0.085,9,0.273,4,0.121,2,0.061,39,17.9,5,14.2,26,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-09,415,2020-10-07,2020-04-08,31,33,380,2,4,408,0,0.114,0.121,0.081,9,0.273,4,0.121,2,0.061,39,18.9,5,14.2,27,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-10,430,2020-10-07,2020-04-09,31,34,394,2,4,423,0,0.111,0.118,0.08,9,0.265,4,0.118,2,0.059,38.2,19.8,5,14.2,28,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-11,440,2020-10-07,2020-04-10,33,34,404,2,4,433,0,0.111,0.118,0.079,9,0.265,4,0.118,2,0.059,38.2,20.8,5,14.2,29,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-12,459,2020-10-07,2020-04-11,33,34,423,2,4,452,0,0.111,0.118,0.075,9,0.265,4,0.118,2,0.059,38.2,21.8,5,14.2,30,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-13,494,2020-10-07,2020-04-13,35,34,457,3,4,486,0,0.108,0.118,0.07,9,0.265,4,0.118,2,0.059,38.2,22.8,5,14.2,31,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-14,529,2020-10-07,2020-04-13,36,34,492,3,4,520,0,0.108,0.118,0.065,9,0.265,4,0.118,2,0.059,38.2,23.8,5,14.2,32,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-15,569,2020-10-07,2020-04-15,37,34,532,3,4,560,0,0.108,0.118,0.061,9,0.265,4,0.118,2,0.059,38.2,24.8,5,14.2,33,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-16,608,2020-10-07,2020-04-16,39,35,570,3,4,599,0,0.105,0.114,0.058,9,0.257,4,0.114,2,0.057,38.2,25.8,5,14.2,34,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-17,649,2020-10-07,2020-04-17,40,37,609,3,4,640,0,0.1,0.108,0.058,10,0.27,5,0.135,2,0.054,45.3,25.2,4,14.2,35,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-18,675,2020-10-07,2020-04-18,42,39,633,3,4,666,0,0.095,0.103,0.059,10,0.256,5,0.128,2,0.051,48.2,25.5,4,14.2,36,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-19,710,2020-10-07,2020-04-19,43,40,667,3,4,701,0,0.093,0.1,0.057,10,0.25,5,0.125,2,0.05,48.2,26.5,4,14.2,37,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-20,762,2020-10-07,2020-04-19,45,42,717,3,4,753,0,0.089,0.095,0.056,10,0.238,5,0.119,2,0.048,51.3,26.7,4,14.2,38,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-21,830,2020-10-07,2020-04-21,46,44,783,3,4,819,0,0.085,0.091,0.054,10,0.227,5,0.114,2,0.045,48.6,26.3,4,14.2,39,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-22,909,2020-10-07,2020-04-22,48,44,862,3,4,898,0,0.085,0.091,0.049,10,0.227,5,0.114,2,0.045,48.6,27.3,4,14.2,40,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-23,983,2020-10-07,2020-04-23,49,44,936,3,4,972,0,0.085,0.091,0.045,10,0.227,5,0.114,2,0.045,48.6,28.3,4,14.2,41,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-24,1075,2020-10-07,2020-04-24,51,45,1027,3,4,1064,0,0.083,0.089,0.042,10,0.222,5,0.111,2,0.044,48.6,29.3,4,14.2,42,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-25,1122,2020-10-07,2020-04-25,51,45,1074,3,4,1110,0,0.083,0.089,0.041,10,0.222,5,0.111,2,0.044,48.6,30.3,4,14.2,43,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-26,1155,2020-10-07,2020-04-26,51,45,1107,3,4,1143,0,0.083,0.089,0.039,10,0.222,5,0.111,2,0.044,48.6,31.3,4,14.2,44,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-27,1224,2020-10-07,2020-04-27,52,47,1174,3,4,1212,0,0.08,0.085,0.039,10,0.213,5,0.106,2,0.043,48.6,32.3,4,14.2,45,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-28,1316,2020-10-07,2020-04-28,53,48,1265,3,4,1304,0,0.078,0.083,0.037,10,0.208,5,0.104,2,0.042,48.6,33.3,4,14.2,46,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-29,1419,2020-10-07,2020-04-29,55,48,1368,3,4,1407,0,0.078,0.083,0.034,10,0.208,5,0.104,2,0.042,48.6,34.3,4,14.2,47,NA,NA,NA,NA,NA,NA
Tucumán,2020-04-30,1517,2020-10-07,2020-05-13,57,49,1465,3,4,1505,0,0.077,0.082,0.033,10,0.204,5,0.102,2,0.041,48.6,35.3,4,14.2,48,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-01,1610,2020-10-07,2020-05-13,57,49,1558,3,4,1598,0,0.077,0.082,0.031,10,0.204,5,0.102,2,0.041,48.6,36.3,4,14.2,49,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-02,1694,2020-10-07,2020-05-13,57,49,1642,3,4,1682,0,0.077,0.082,0.029,10,0.204,5,0.102,2,0.041,48.6,37.3,4,14.2,50,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-03,1815,2020-10-07,2020-05-13,58,52,1760,3,4,1803,0,0.073,0.077,0.029,10,0.192,5,0.096,2,0.038,47.8,37.8,4,14.2,51,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-04,1856,2020-10-07,2020-05-13,58,53,1800,3,4,1844,0,0.071,0.075,0.029,10,0.189,5,0.094,2,0.038,50.1,37.8,4,14.2,52,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-05,1926,2020-10-07,2020-05-13,62,54,1869,3,4,1914,0,0.07,0.074,0.028,10,0.185,5,0.093,2,0.037,50.1,38.8,4,14.2,53,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-06,1997,2020-10-07,2020-05-13,64,55,1939,3,4,1985,0,0.069,0.073,0.028,10,0.182,5,0.091,2,0.036,50.1,39.8,4,14.2,54,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-07,2105,2020-10-07,2020-05-13,66,55,2047,3,4,2093,0,0.069,0.073,0.026,10,0.182,5,0.091,2,0.036,50.1,40.8,4,14.2,55,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-08,2171,2020-10-07,2020-05-13,67,55,2113,3,4,2159,0,0.069,0.073,0.025,10,0.182,5,0.091,2,0.036,50.1,41.8,4,14.2,56,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-09,2244,2020-10-07,2020-05-13,68,56,2185,3,4,2232,0,0.068,0.071,0.025,10,0.179,5,0.089,2,0.036,52.1,41.7,4,14.2,57,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-10,2293,2020-10-07,2020-05-13,69,58,2232,3,4,2281,0,0.066,0.069,0.025,10,0.172,5,0.086,2,0.034,52.1,42.7,4,14.2,58,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-11,2363,2020-10-07,2020-05-13,70,58,2295,10,4,2344,0,0.059,0.069,0.025,10,0.172,5,0.086,2,0.034,52.1,43.7,4,14.2,59,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-12,2425,2020-10-07,2020-05-13,71,60,2355,10,4,2406,0,0.057,0.067,0.025,10,0.167,5,0.083,2,0.033,52.1,44.7,4,14.2,60,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-13,2499,2020-10-07,2020-05-13,72,60,2429,10,4,2480,0,0.057,0.067,0.024,10,0.167,5,0.083,2,0.033,52.1,45.7,4,14.2,61,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-14,2590,2020-10-07,2020-05-13,74,61,2519,10,4,2571,0,0.056,0.066,0.024,10,0.164,5,0.082,2,0.033,54.3,45.6,4,14.2,62,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-15,2724,2020-10-07,2020-05-15,75,61,2649,14,4,2701,0,0.053,0.066,0.023,10,0.164,5,0.082,2,0.033,54.3,46.6,4,14.2,63,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-16,2801,2020-10-07,2020-05-15,75,61,2726,14,4,2778,0,0.053,0.066,0.022,10,0.164,5,0.082,2,0.033,54.3,47.6,4,14.2,64,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-17,2870,2020-10-07,2020-08-08,77,62,2794,14,4,2847,0,0.053,0.065,0.022,10,0.161,5,0.081,2,0.032,53.1,45.4,4,14.2,65,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-18,2953,2020-10-07,2020-08-08,78,62,2875,16,4,2928,0,0.051,0.065,0.021,10,0.161,5,0.081,2,0.032,53.1,46.4,4,14.2,66,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-19,3122,2020-10-07,2020-08-08,80,62,3044,16,4,3097,0,0.051,0.065,0.02,10,0.161,5,0.081,2,0.032,53.1,47.4,4,14.2,67,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-20,3304,2020-10-07,2020-08-08,82,62,3225,17,4,3278,0,0.051,0.065,0.019,10,0.161,5,0.081,2,0.032,53.1,48.4,4,14.2,68,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-21,3408,2020-10-07,2020-08-08,82,62,3329,17,4,3382,0,0.051,0.065,0.018,10,0.161,5,0.081,2,0.032,53.1,49.4,4,14.2,69,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-22,3572,2020-10-07,2020-08-08,87,66,3488,18,4,3545,0,0.048,0.061,0.019,10,0.152,5,0.076,2,0.03,53.1,50.4,4,14.2,70,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-23,3726,2020-10-07,2020-08-08,89,69,3639,18,4,3699,0,0.046,0.058,0.019,11,0.159,6,0.087,2,0.029,53.1,51.4,4,14.2,71,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-24,3777,2020-10-07,2020-08-08,90,71,3687,19,4,3749,0,0.044,0.056,0.019,11,0.155,6,0.085,2,0.028,51.9,51.2,4,14.2,72,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-25,3899,2020-10-07,2020-08-08,90,71,3809,19,4,3871,0,0.044,0.056,0.018,11,0.155,6,0.085,2,0.028,51.9,52.2,4,14.2,73,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-26,4070,2020-10-07,2020-08-08,94,72,3975,23,4,4038,0,0.042,0.056,0.018,11,0.153,6,0.083,2,0.028,51.9,53.2,4,14.2,74,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-27,4298,2020-10-07,2020-08-08,96,74,4200,24,4,4265,0,0.041,0.054,0.017,11,0.149,6,0.081,2,0.027,51.9,54.2,4,14.2,75,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-28,4411,2020-10-07,2020-09-28,96,74,4313,24,4,4378,0,0.041,0.054,0.017,11,0.149,6,0.081,2,0.027,51.9,55.2,4,14.2,76,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-29,4501,2020-10-07,2020-09-28,97,74,4401,26,4,4466,0,0.04,0.054,0.017,11,0.149,6,0.081,2,0.027,51.9,56.2,4,14.2,77,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-30,4574,2020-10-07,2020-09-28,98,74,4472,28,4,4537,0,0.039,0.054,0.016,11,0.149,6,0.081,2,0.027,51.9,57.2,4,14.2,78,NA,NA,NA,NA,NA,NA
Tucumán,2020-05-31,4617,2020-10-07,2020-09-28,98,74,4515,28,4,4580,0,0.039,0.054,0.016,11,0.149,6,0.081,2,0.027,51.9,58.2,4,14.2,79,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-01,4708,2020-10-07,2020-09-28,100,74,4606,28,4,4671,0,0.039,0.054,0.016,11,0.149,6,0.081,2,0.027,51.9,59.2,4,14.2,80,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-02,4815,2020-10-07,2020-09-28,102,74,4712,29,4,4777,0,0.039,0.054,0.015,11,0.149,6,0.081,2,0.027,51.9,60.2,4,14.2,81,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-03,4953,2020-10-07,2020-09-28,105,76,4847,30,4,4914,0,0.038,0.053,0.015,11,0.145,6,0.079,2,0.026,53.6,59.8,4,14.2,82,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-04,5021,2020-10-07,2020-09-28,105,77,4912,32,4,4980,0,0.037,0.052,0.015,12,0.156,7,0.091,2,0.026,53.6,60.8,4,14.2,83,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-05,5125,2020-10-07,2020-09-28,106,77,5015,33,4,5083,0,0.036,0.052,0.015,12,0.156,7,0.091,2,0.026,53.6,61.8,4,14.2,84,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-06,5232,2020-10-07,2020-09-28,107,78,5120,34,4,5189,0,0.036,0.051,0.015,13,0.167,7,0.09,2,0.026,54.7,61.5,4,14.2,85,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-07,5308,2020-10-07,2020-09-28,107,78,5196,34,4,5265,0,0.036,0.051,0.015,13,0.167,7,0.09,2,0.026,54.7,62.5,4,14.2,86,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-08,5424,2020-10-07,2020-09-28,112,79,5310,35,4,5380,0,0.035,0.051,0.015,14,0.177,8,0.101,2,0.025,54.7,63.5,4,14.2,87,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-09,5531,2020-10-07,2020-09-28,114,82,5413,36,4,5486,0,0.034,0.049,0.015,15,0.183,8,0.098,2,0.024,53.7,60.9,4,14.2,88,NA,NA,NA,NA,NA,NA
Tucumán,2020-06-10,5619,2020-10-07,2020-09-28,115,83,5499,37,4,5573,0,0.033,0.048,0.015,15,0.181,8,0.096,2,0.024,53.7,61.9,4,14.2,89,NA,NA,NA,NA,NA,NA
